
Title;Artist;Album;Year;Genre;Comment;ISRC;Language;AudioLength;FileSize;Crc;FileCreateDate;LastModified;RelativePath;Filename;Extension;Directory;ParentDirectory;Keywords;Mood;Usage;Story;Song;ModeStereo;BPM;Codec;Bitrate;Samplerate;VBR;TagType;CoverDescription;CoverSize;CoverType;CoverMime;CoverHeight;CoverWidth;Lyrics;SrcFix;PlayCounter;Note


Echoes Of The Forgotten;Hylst using AI;Dark, Ominous;2025;dark ambient;;;;187;4,34 MB;8BB74D7B;29/04/2025;03/03/2025;;echoes_of_the_forgotten.mp3;mp3;Selec AI;musique;western gothic,84 bpm,dark,haunting,twangy guitar,light violin,subtle drums,minor scale,haunting,moody,;;;;0;Joint Stereo;;MPEG 1 Layer III;192;48000;CBR;ID3v1 ID3v2.3;;49661;Front Cover;image/jpeg;512;512;;ugs;,220

Echoes Of Tomorrow;Hylst using AI;Synth Pop;2025;synth pop;;;;257;5,93 MB;29527166;29/04/2025;03/03/2025;;echoes_of_tomorrow.mp3;mp3;Selec AI;musique;futuristic comedy,100 bpm,synth beeps,light drums,electronic glitch,major scale,quirky,ironic,paranoia,dystopian complex jingle,song;synth pop;synth pop;;1;Joint Stereo;;MPEG 1 Layer III;192;48000;CBR;ID3v1 ID3v2.3;;31603;Front Cover;image/jpeg;512;512;eng||paranoia's a friend, just roll with the spins,##giggles echo loud as the chaos begins,##in the laughter-infused static, we take our stance,##join the party in this brave new romance.####[chorus]##so let’s ride the waves of this quirky array,##in the future’s comedy, we’ll laugh and play,##with every glitch, our spirits elevate,##in this synthetic circus, we celebrate.##lost in laughter, we float on vibes,##in a tech-laden world of whimsical jibes.####[verse 2]##loading quirks in cyberspace,##witty bytes, they set the pace,##wires crossed, yet hearts aligned,##in this retrospective, the future's designed.####coda: pixelated laughter, electric and bright,##as we twirl through the chaos, into the night.####wired minds in static haze,##joking 'bout the glitchy maze,##flickering screens, they light the night,##in this cyber circus, we find delight.####[verse 2]##loading laughs in binary code,##with pixelated pals, we hit the road,##neon dreams and electric vibes,##in this jumbled world, let joy prescribe.####electric sheep are counting dreams,##in the land of zeroes, nothing's as it seems,##paranoid laughter fills the air,##as we shuffle through the matrix, unaware.####[chorus]##join the dance, it's a faulty romance,##in a pixelated future, take a chance,##with quirky beeps and synthetic tunes,##we'll laugh at the chaos under digital moons.;ued;,210

Eclipse Of Fury;Hylst using AI;Heavy Metal;2025;heavy metal;;;;131;3,05 MB;C6E2783C;29/04/2025;11/03/2025;;eclipse_of_fury.mp3;mp3;Selec AI;musique;heavy metal,minor scale,male vocalist,hard rock,energetic,melodic,anthemic,heavy,love,passionate,120 bpm,distorted guitar riffs,aggressive drumming,intense basslines,energetic atmosphere,1980s,instrumental;;;;1;Stereo;;MPEG 1 Layer III;192;48000;CBR;ID3v1 ID3v2.3;;42680;Front Cover;image/jpeg;512;512;;uh4;,170

Electric Energy;Hylst using AI;EDM;2025;dance pop,edm;;;;164;3,81 MB;890384BD;29/04/2025;14/03/2025;;electric_energy.mp3;mp3;Selec AI;musique;edm,dance pop,ambient,120bpm,drum machine,synth bass,bright arpeggios,looped beats,energetic pulse,major scale,vibrant,playful;crazy,cool,playful;dance,trip;;0;Joint Stereo;;MPEG 1 Layer III;192;48000;CBR;ID3v1 ID3v2.3;;62002;Front Cover;image/jpeg;512;512;;ued;,220

Electric Fusion;Hylst using AI;Industrial,edm;2025;industrial,edm;;;;160;3,71 MB;DCC26523;29/04/2025;10/03/2025;;electric_fusion.mp3;mp3;Selec AI;musique;industrial,edm,harsh synths,pounding kick,distorted noise,metallic percussion,aggressive,raw,125bpm,breakbeat,male vocalist,female vocalist,electronic,electronic dance music,breakbeat,energetic,repetitive;dance;dance;;1;Joint Stereo;;MPEG 1 Layer III;192;48000;CBR;ID3v1 ID3v2.3;;56192;Front Cover;image/jpeg;512;512;eng||distorted echoes, we scream and shout##in this rhythm, there’s no doubt##f-f-fueled by fire, we can’t hold back##riding waves on this dark track####[chorus]##you got me wired, you got me switched##dancing to the beat, we’re both bewitched##i l-l-love the way we fuse##let’s groove, groove, let’s make the system lose##[verse 1]##riding circuits, feeling electric##you and i, it's so kinetic##h-h-h-high voltage, right?##when we drop, it ignites the night##crank it up, bass pounding loud##moving bodies, lost in the crowd##[chorus]##you got me wired, you got me switched##dancing to the beat, we’re both bewitched##i l-l-love the way we fuse##let’s groove, groove, let’s make the system lose##[verse 2]##i’m a glitch in your rhythm, can you feel that?##sweeping waves, let’s take it back##r-r-r-right on cue, feel the rush##in this moment, there’s no need to hush##every noise a spark, every touch a flame##together playing this dizzying game##[chorus]##you got me wired, you got me switched##dancing to the beat, we’re both bewitched##i l-l-love the way we fuse##let’s groove, groove, let’s make the system lose##[bridge]##sparks fly, got the energy##making waves, just you and me##in the chaos, we both reside##lost in the sound, let’s ride this tide##[chorus]##you got me wired, you got me switched##dancing to the beat, we’re both bewitched##i l-l-love the way we fuse##let’s groove, groove, let’s make the system lose;uc4;,180

Electric Sunshine;Hylst using AI;Synth Pop;2025;pop,electro;;;;164;3,78 MB;4EFBB4C9;29/04/2025;15/03/2025;;electric_sunshine.mp3;mp3;Selec AI;musique;upbeat pop,130bpm,electronic drums,synth bass,bright keys,percussive claps,energetic vibe,major scale,quirky,modern,major scale,pop,quirky,male vocalist,rhythmic,melodic,love,passionate,energetic,anthemic,bittersweet,uplifting,romantic,upbeat,130bpm,modern;cool;upbeat,boost;;1;Joint Stereo;;MPEG 1 Layer III;192;48000;CBR;ID3v1 ID3v2.3;;33087;Front Cover;image/jpeg;512;512;;uhg;,140

Electronic Invention Anthem;Hylst using AI;Chiptune, Retro Gaming;2025;upbeat electronic,retro gaming music;;;;151;4,65 MB;F4007A3E;29/04/2025;22/04/2025;;electronic_invention_anthem.mp3;mp3;Selec AI;musique;upbeat electronic,retro gaming music,105 bpm,idm,bright synth layers,dynamic beats,futuristic and creative,inspiring modern innovation;retro gaming, electronic;upbeat,gaming,code,pixel;;0;Stereo;105;MPEG 1 Layer III;256;44100;CBR;ID3v1 ID3v2.3;;51899;Front Cover;image/jpeg;512;512;;ued rem;,220

Elegant Reverie;Hylst using AI;Renaissance;2025;renaissance chamber,classical;;;;190;5,60 MB;E17F6682;29/04/2025;15/03/2025;;elegant_reverie.mp3;mp3;Selec AI;musique;renaissance chamber,75 bpm,harpsichord,viola da gamba,light percussion,elegant atmosphere,major scale;elegant,grace;playing,dance,think;;0;Joint Stereo;;MPEG 1 Layer III;245;48000;VBR;ID3v1 ID3v2.3;;38879;Front Cover;image/jpeg;512;512;;uhg;,190

Elysian Harmony;Hylst using AI;Baroque, Victorian, Classical;2025;classical,baroque,romantic;;;;162;3,74 MB;4CF06D1B;29/04/2025;03/03/2025;;elysian_harmony.mp3;mp3;Selec AI;musique;classical,baroque,ornate harpsichord,polyphonic strings,lively continuo,elaborate ornamentation,structured,refined,120bpm;;;;0;Joint Stereo;;MPEG 1 Layer III;192;48000;CBR;ID3v1 ID3v2.3;;43379;Front Cover;image/jpeg;512;512;;uh4;,180

Elysian Meadows;Hylst using AI;Nature, Countryside;2025;ambient folk,pastoral;;;;164;3,79 MB;FDF53785;29/04/2025;14/03/2025;;elysian_meadows.mp3;mp3;Selec AI;musique;classical folk,countryside,travel,pastoral,rpg,new age,80bpm,acoustic guitar,flute,soft drums,ambient pads,medieval flavor,major scale,whimsical,playful;aventurous;travel,rpg,relax;;0;Joint Stereo;;MPEG 1 Layer III;192;48000;CBR;ID3v1 ID3v2.3;;41715;Front Cover;image/jpeg;512;512;;uhd;,170

Embrace The Simple Life;Hylst using AI;Folk;2025;folk;;;;148;3,44 MB;D3832A0B;29/04/2025;06/03/2025;;embrace_the_simple_life.mp3;mp3;Selec AI;musique;klezmer,clarinet trills,violin runs,accordion drone,triplet feel,old-world charm,100bpm,song;;;;1;Joint Stereo;;MPEG 1 Layer III;192;48000;CBR;ID3v1 ID3v2.3;;47410;Front Cover;image/jpeg;512;512;eng||so let’s embrace this simple life##filled with warmth and free from strife##cup in hand, our spirits glow##in this charming, vibrant flow####[verse 1]##in the market where we tread##every smile is like warm bread##laughter dances through the air##oh, the joy is everywhere, mmm##the lights twinkle like the stars##carrying tales from afar##a melody flows, you know##in this magic, hearts will grow##[chorus]##so let's embrace this simple life##filled with warmth and free from strife##cup in hand, our spirits glow##in this charming, vibrant flow##[verse 2]##underneath the moonlit sky##swirling dreams as time goes by##hand in hand, we'll softly sway##in this waltz we dare to play##every note, a sweet refrain##in our hearts, we'll keep the flame##together always, letting go##in this rhythm, love will grow##[chorus]##so let's embrace this simple life##filled with warmth and free from strife##cup in hand, our spirits glow##in this charming, vibrant flow##[bridge]##through the night, we'll find our tune##like the stars, our dreams will bloom##in this moment, hearts entwined##with each note, our souls aligned##[chorus]##so let's embrace this simple life##filled with warmth and free from strife##cup in hand, our spirits glow##in this charming, vibrant flow##[verse 4]##as the clarinet's whispers spark the night##and the violin dances in the soft moonlight##together we laugh, twirl and spin##in this festival of life, let the joy begin;ued;,160

Empire Elegance;Hylst using AI;Monopoly;2025;classic jazz;;;;81;2,01 MB;E5E7A63E;29/04/2025;14/03/2025;;empire_elegance.mp3;mp3;Selec AI;musique;classic jazz,112 bpm,bold trumpet,rhythmic double bass,subtle brushes,urban nighttime ambience,strategic and playful vibe;enthousiast,elegant;monopoly,game,casino,dinner;;0;Joint Stereo;;MPEG 1 Layer III;204;48000;VBR;ID3v1 ID3v2.3;;39065;Front Cover;image/jpeg;512;512;;smm;,180

Empire's Fury;Hylst using AI;Star Wars Rebellion;2025;dramatic orchestral;;;;106;3,27 MB;11A51816;29/04/2025;06/04/2025;;empire_s_fury.mp3;mp3;Selec AI;musique;dramatic orchestral,118 bpm,bold brass,pulsating bass,stirring strings,evokes intergalactic conflict,strategic and intense,empire's fury,rebellion anthem;play,create;board game;;0;Stereo;;MPEG 1 Layer III;256;44100;CBR;ID3v1 ID3v2.3;;44181;Front Cover;image/jpeg;512;512;;sgd remaster;,170

En El Barrio Suena La Cumbia;Hylst using AI;Cumbia,mambo;2025;cumbia,mambo;;;;163;3,77 MB;09BB1771;29/04/2025;10/03/2025;;en_el_barrio_suena_la_cumbia.mp3;mp3;Selec AI;musique;cumbia,mambo,spain male vocalist,regional music,tropical,rhythmic,energetic,caribbean music,party,cuban music,traditional percussion,accordion licks,bouncy bass,tropical ambiance,90bpm;upbeat;dance;;1;Joint Stereo;;MPEG 1 Layer III;192;48000;CBR;ID3v1 ID3v2.3;;39851;Front Cover;image/jpeg;512;512;eng||[verso 1]##en el barrio suena la cumbia, se siente el calor##con los amigos bailando, llenos de sabor##bailamos en las calles, la luna es testigo##las palmas levantando, juntos en este ritmo##el acordeón suena fuerte, el bajo hace vibrar##en cada esquina los cuerpos se ponen a sonar##[coro]##¡así se vive en la fiesta, fiesta, yo!##¿dónde está mi gente, en la fiesta, ¡va!##[verso 2]##las luces parpadean, risas en el aire##cuando cae la noche, la alegría no pare##los sabores en la mesa, las copas brindando##los recuerdos se guardan, el momento encantando##las olas del mar bailan junto a la arena##en la vida hay que gozar, ¡nunca las condenas!##[coro]##¡así se vive en la fiesta, fiesta, yo!##¿dónde está mi gente, en la fiesta, ¡va!##[puente]##baila, siente la música en tu piel##llena el ambiente con tu querer##la noche es joven, ¡no hay que parar!##baila un poco más, ¡vamos a gozar!##[coro]##¡así se vive en la fiesta, fiesta, yo!##¿dónde está mi gente, en la fiesta, ¡va!;uc3;,150

Enchanted Quartet;Hylst using AI;Chamber;2024;chamber music;;;;197;6,07 MB;53670570;29/04/2025;29/04/2025;;enchanted_quartet.mp3;mp3;Selec AI;musique;chamber music,classical,string quartet with piano,intricate interplay,refined harmonies,gentle motifs,expressive phrasing,delicate balance,moderate pace;classical,elegant,vintage;classy albient;;0;Stereo;;MPEG 1 Layer III;256;44100;CBR;ID3v1 ID3v2.3;;56747;Front Cover;image/jpeg;512;512;;sgp rem;,160

Energized Daydreams;Hylst using AI;EDM;2025;dance pop,edm;;;;164;3,79 MB;C2E01DB1;29/04/2025;14/03/2025;;energized_daydreams.mp3;mp3;Selec AI;musique;dance pop,edm,modern,breakbeat,120bpm,drum machine,synth bass,bright arpeggios,looped beats,energetic pulse,major scale,vibrant,playful;crazy,cool,playful;dance,trip;;0;Joint Stereo;;MPEG 1 Layer III;192;48000;CBR;ID3v1 ID3v2.3;;41366;Front Cover;image/jpeg;512;512;;ued;,220

Envol Vers Des Cieux Oniriques;Hylst using AI;Atmospheric, Ethereal;2024;piano,dreamy;;;;231;5,35 MB;41EA0DA9;20/06/2025;20/06/2025;new selected\;envol_vers_des_cieux_oniriques.mp3;mp3;new selected;Selec AI;dreamy,ethereal,electronic,instrumental;atmospheric, ethereal;atmospheric, ethereal;;0;Joint Stereo;;MPEG 1 Layer III;192;44100;CBR;ID3v1 ID3v2.3;;59998;Front Cover;image/jpeg;1024;1024;;s aa;,180

Es El Ritmo De La Cumbia;Hylst using AI;Cumbia;2025;cumbia,mambo;;;;128;2,99 MB;C8B2EE1D;29/04/2025;10/03/2025;;es_el_ritmo_de_la_cumbia.mp3;mp3;Selec AI;musique;cumbia,mambo,male vocalist,regional music,tropical,rhythmic,energetic,caribbean music,party,cuban music;dance;dance;;1;Joint Stereo;;MPEG 1 Layer III;192;48000;CBR;ID3v1 ID3v2.3;;66769;Front Cover;image/jpeg;512;512;eng||[verso 1]##es el ritmo de la cumbia##que resuena en el corazón##bailando bajo la luna##con la brisa en la razón##es la risa de tus labios##el sabor de tu pasión##las estrellas en el cielo##brillando en nuestra canción####[chorus]##eres fuego en la noche##bailón de alegría y vida##eres fuego en la noche##danza que nunca olvida####[verso 2]##suenan acordes en el aire##bailamos hasta el amanecer##entre palmas y sonrisas##la fiesta vuelve a renacer##cada paso que doy contigo##es un sueño que no se va##con tu mano entre la mía##vamos juntos hasta el final####[chorus]##eres fuego en la noche##bailón de alegría y vida##eres fuego en la noche##danza que nunca olvida####[bridge]##déjame sentir la magia##bajo el sol y la brisa##esta noche es nuestra fiesta##con amor y con risa####[chorus]##eres fuego en la noche##bailón de alegría y vida##eres fuego en la noche##danza que nunca olvida;uc3;,160

Esoteric Procession;Hylst using AI;Mystical;2025;mystical ambient;;;;164;5,03 MB;7D41053A;29/04/2025;21/04/2025;;esoteric_procession.mp3;mp3;Selec AI;musique;mystical ambient,melancholic,80 bpm,ethereal synths,gentle tribal percussion,soft choral echoes,evokes ancient nature spirit power;dreamy;ambient,rpg;;0;Stereo;80;MPEG 1 Layer III;256;44100;CBR;ID3v1 ID3v2.3;;39371;Front Cover;image/jpeg;512;512;;ugs rem;,170

Eternal Elegance;Hylst using AI;Waltz;2025;waltz,musette classical fusion;;;;196;4,52 MB;04AEF2C4;29/04/2025;15/03/2025;;eternal_elegance.mp3;mp3;Selec AI;musique;waltz,musette classical fusion ,85 bpm,orchestral waltz,flowing melodies,graceful strings,dance-like feel,major scale,classical music,soundtrack,modern classical,melancholic,melodic,instrumental,orchestral waltz,chamber music,film score,modern classical,french folk music,romantic,instrumental,warm,sentimental,optimistic,melodic,lush;elegant,grace,glamour;dance,inspiration;;0;Joint Stereo;;MPEG 1 Layer III;192;48000;CBR;ID3v1 ID3v2.3;;38526;Front Cover;image/jpeg;512;512;;uhg;,170

Eternal Horizon;Hylst using AI;Cinematic, Soundtrack;2025;space orchestral;;;;227;5,22 MB;402909D2;29/04/2025;03/03/2025;;eternal_horizon.mp3;mp3;Selec AI;musique;space orchestral,90 bpm,heroic brass,soaring strings,light timpani,c major chord progression,4/4,grand reverb,inspiring,majestic;cinematic, soundtrack;cinematic, soundtrack;;0;Joint Stereo;;MPEG 1 Layer III;192;48000;CBR;ID3v1 ID3v2.3;;35309;Front Cover;image/jpeg;512;512;;ued;,200

Eternal Reverence;Hylst using AI;Grand Orchestral;2025;epic orchestral;;;;161;3,73 MB;39CB0E84;29/04/2025;06/03/2025;;eternal_reverence.mp3;mp3;Selec AI;musique;epic choral,72 bpm,male choir,low strings,deep drums,e minor chord progression,4/4,cathedral reverb,solemn,grand;;;;1;Joint Stereo;;MPEG 1 Layer III;192;48000;CBR;ID3v1 ID3v2.3;;38462;Front Cover;image/jpeg;512;512;;usc;,180

Euphoria Unleashed;Hylst using AI;Progressive Trance;2025;progressive trance;;;;164;3,79 MB;3F533759;29/04/2025;14/03/2025;;euphoria_unleashed.mp3;mp3;Selec AI;musique;progressive trance,dreamy,modern electronic,122bpm,synth arpeggio,drum loops,bright keys,ambient effects,fast-paced vibe,major scale,dynamic,fun;crazy,cool,playful;trip,chill;;0;Joint Stereo;;MPEG 1 Layer III;192;48000;CBR;ID3v1 ID3v2.3;;47275;Front Cover;image/jpeg;512;512;;ued;,220

Euphoric Escape;Hylst using AI;Edm,electro;2025;edm,electro;;;;164;3,81 MB;D0CA4556;29/04/2025;15/03/2025;;euphoric_escape.mp3;mp3;Selec AI;musique;edm,electro,upbeat swing,brass stabs,retro samples,skippy bass,crisp swing drums,cheerful,128bpm,female vocalist,party,energetic,rhythmic,urban,hedonistic;good,energy;dance,party;;1;Stereo;;MPEG 1 Layer III;192;48000;CBR;ID3v1 ID3v2.3;;64107;Front Cover;image/jpeg;512;512;eng||with every beat we chase, we’re weaving through the crowd##laughter fills the air, join the joy that's loud##hands up in the air, let’s celebrate tonight##in this swinging wonderland, everything feels right####[chorus]##let the music flow, feel the rhythm in your soul##grab a partner close, lose control, let it roll##feel the vibe in the air, hear the brass and swing##move your feet to the beat, let your spirit sing##[chorus]##let the music flow, feel the rhythm in your soul##grab a partner close, lose control, let it roll##feel the vibe in the air, hear the brass and swing##move your feet to the beat, let your spirit sing##[verse 1]##lights are flashing bright, it's a party tonight##retro samples blast, we’re dancing out of sight##spin around the floor, let that skippy bass groove##feel the energy rise, come on, make your move##hands up in the sky, let your worries fade away##this electrifying sound will make you wanna stay##[chorus]##let the music flow, feel the rhythm in your soul##grab a partner close, lose control, let it roll##feel the vibe in the air, hear the brass and swing##move your feet to the beat, let your spirit sing##[verse 2]##in this joyful place, where the laughter never ends##crisp swing drums hit and the fun just transcends##dancing with your friends, it's a high we can't deny##with every single note, we’re floating to the sky##so let go of your cares, let the night unfold##a euphoric escape, come join this dance so bold##[chorus]##let the music flow, feel the rhythm in your soul##grab a partner close, lose control, let it roll##feel the vibe in the air, hear the brass and swing##move your feet to the beat, let your spirit sing##[bridge]##step into the flow, where the energy ignites##in this moment now, everything feels so right##raise your glass up high, here’s to joy and cheer##with this swing in our hearts, we’ll dance through the year##[chorus]##let the music flow, feel the rhythm in your soul##grab a partner close, lose control, let it roll##feel the vibe in the air, hear the brass and swing##move your feet to the beat, let your spirit sing;ued;,220

Euphoric Pulse;Hylst using AI;Psychedelic Trance;2025;fusion electro,trance,chiptune;;;;164;3,78 MB;B483484A;29/04/2025;14/03/2025;;euphoric_pulse.mp3;mp3;Selec AI;musique;fusion electro,trance,chiptune,glitch,crazy,122bpm,synth arpeggio,drum loops,bright keys,ambient effects,fast-paced vibe,major scale,dynamic,fun;crazy,cool,playful;dance,trip;;0;Joint Stereo;;MPEG 1 Layer III;192;48000;CBR;ID3v1 ID3v2.3;;35725;Front Cover;image/jpeg;512;512;;ued;,220

Everybody Get Loud;Hylst using AI;Hardstyle,edm;2025;hardstyle,edm;;;;154;4,31 MB;CD836B07;29/04/2025;10/03/2025;;everybody_get_loud.mp3;mp3;Selec AI;musique;hardstyle,edm,male vocal,pounding bass drum,abrasive synths,distorted leads,rapid snare,energetic,forceful,rave energy;dance;dance;;1;Joint Stereo;;MPEG 1 Layer III;233;48000;VBR;ID3v1 ID3v2.3;;41903;Front Cover;image/jpeg;512;512;eng||lights flashing bright, like a spark in the night##lost in the rhythm, everything feels so right##we’re the heartbeat of the night, can you hear our call?##feeling unstoppable, we’re ready to take it all####[chorus]##everybody get loud when the beat drops hard##feel that pulse racing, taking you real far##everybody get wild when the beat drops in##feel the rush hit right, let the night begin##[chorus]##everybody get loud when the beat drops hard##feel that pulse racing, taking you real far##everybody get wild when the beat drops in##feel the rush hit right, let the night begin##[verse 1]##bass booming heavy, got you losing control##rave lights flashing like they’re igniting your soul##crowd jumping up high, can you feel the rise?##sweat dripping down, we’re the stars in the skies##hands up together, we’re reclaiming the night##lost in the music, everything feels so right##[chorus]##everybody get loud when the beat drops hard##feel that pulse racing, taking you real far##everybody get wild when the beat drops in##feel the rush hit right, let the night begin##[verse 2]##synths cutting sharp, like a knife in the dark##firing up the crowd, man you know we’ll leave a mark##with every kick hitting, your feet can’t stop now##we’re here to dance hard, let me show you how##electric energy, through our veins it flows##together we rise, see how this passion grows##[chorus]##everybody get loud when the beat drops hard##feel that pulse racing, taking you real far##everybody get wild when the beat drops in##feel the rush hit right, let the night begin##[bridge]##keep it moving forward, never looking back##we’ll own this moment, feel the energy stack##when the night is over, memories will stay##in our hearts forever, we’ll never drift away##[chorus]##everybody get loud when the beat drops hard##feel that pulse racing, taking you real far##everybody get wild when the beat drops in##feel the rush hit right, let the night begin;uc3;,160

Fantasy Fanfare;Hylst using AI;Small World;2025;lively chamber music;;;;73;2,15 MB;CDDCA075;29/04/2025;12/03/2025;;fantasy_fanfare.mp3;mp3;Selec AI;musique;lively chamber music,90 bpm,bright woodwinds,rhythmic pizzicato,subtle brass,elegant yet fun,light-hearted competition;play,create;small world;;0;Joint Stereo;90;MPEG 1 Layer III;241;48000;VBR;ID3v1 ID3v2.3;;45492;Front Cover;image/jpeg;512;512;;sgs;,150

Fantasy Frolic;Hylst using AI;Small World;2025;playful orchestral;;;;62;1,82 MB;F7659E92;29/04/2025;12/03/2025;;fantasy_frolic.mp3;mp3;Selec AI;musique;playful orchestral,90 bpm,light strings,gentle woodwinds,subtle percussion,whimsical and upbeat,evokes fantasy clashes;play,create;small world;;0;Joint Stereo;90;MPEG 1 Layer III;239;48000;VBR;ID3v1 ID3v2.3;;41269;Front Cover;image/jpeg;512;512;;sgs;,150

Feel The Bass & Lose Control;Hylst using AI;Hardstyle,chaotic;2025;hardstyle,chaotic;;;;162;3,76 MB;37C03CB0;29/04/2025;10/03/2025;;feel_the_bass_n_lose_control.mp3;mp3;Selec AI;musique;hardstyle,chaotic,drum anf bass,suspenseful,dark,electro,relentless kick,distorted bass,repetitive,breakbeat,sharp synth stabs,driving beat,aggressive,explosive,rave force,150bpm;upbeat;dance;;1;Joint Stereo;;MPEG 1 Layer III;192;48000;CBR;ID3v1 ID3v2.3;;40970;Front Cover;image/jpeg;512;512;eng||laser lights cut through the haze,##unified, in this glorious maze,##kick it hard, let the motion flow,##in the rave's embrace, we let go,####[chorus]##boom boom, feeling that thunder,##hands up high, can't pull asunder,##bassline drop, lose all control,##this energy feeds my soul,##[verse 1]##feel the bass, it's a heart attack,##thumping sound, we ain't turning back,##rave night, neon lights, no slack,##push the limits, we’re on the track,##heavy drops, we ignite the night,##join the chaos, we take flight,##[chorus]##boom boom, feeling that thunder,##hands up high, can't pull asunder,##bassline drop, lose all control,##this energy feeds my soul,##[verse 2]##sparks ignite, in the heat we sweat,##lost in rhythm, no regret,##fist pumps, echoes of the crowd,##body moves, the beats are loud,##feel the surge, electrify the scene,##this is more than just a dream,##[chorus]##boom boom, feeling that thunder,##hands up high, can't pull asunder,##bassline drop, lose all control,##this energy feeds my soul,##[bridge]##in the moment, we won't fade,##lost in sound, the world we made,##endless echoes, the night won't end,##in this rhythm, we transcend,##[chorus]##boom boom, feeling that thunder,##hands up high, can't pull asunder,##bassline drop, lose all control,##this energy feeds my soul,;uc3;,160

Feel The Beat Collide;Hylst using AI;Psytrance,edm;2025;psytrance,edm;;;;129;3,01 MB;023C0614;29/04/2025;10/03/2025;;feel_the_beat_collide.mp3;mp3;Selec AI;musique;psytrance,edm,electro,energetic,organic synths,rolling bass,psychedelic arps,cosmic delay,driving rhythm,energetic,140bpm;dance;dance;;1;Joint Stereo;;MPEG 1 Layer III;192;48000;CBR;ID3v1 ID3v2.3;;53293;Front Cover;image/jpeg;512;512;eng||[verse 1]##feel the rush inside##feel the rush inside##feel the beat collide##feel the beat collide##euphoria unfolds##as the night ignites##[chorus]##put your hands up high##feel the music fly##let the rhythm guide##dance until we die##[verse 2]##energy will flow##energy will flow##take a step to glow##take a step to glow##feel the rolling bass##in this cosmic space##[chorus]##put your hands up high##feel the music fly##let the rhythm guide##dance until we die##[bridge]##lose yourself tonight##under starlit skies##we're alive and free##in this ecstasy##[chorus]##put your hands up high##feel the music fly##let the rhythm guide##dance until we die;uc4;,210

Feel The Rush Inside;Hylst using AI;Psytrance,edm;2025;psytrance,edm,upbeat;;;;161;3,71 MB;89A75BEE;29/04/2025;10/03/2025;;feel_the_rush_inside.mp3;mp3;Selec AI;musique;psytrance,edm,electro,energetic,repetitive,psychedelic,rhythmic,uplifting,warm,neo-psychedelia,lush,melodic,psychedelia,triumphant,anthemic,atmospheric,aquaticpsytrance,organic synths,rolling bass,psychedelic arps,cosmic delay,driving rhythm,energetic,140bpm,;upbeat;dance;;1;Joint Stereo;;MPEG 1 Layer III;192;48000;CBR;ID3v1 ID3v2.3;;29205;Front Cover;image/jpeg;512;512;eng||[chorus]##put your hands up high##feel the music fly##let the rhythm guide##dance until we die####[outro]##in this electric night##we feel so alive##with the stars above##we know we'll survive##[verse 1]##feel the rush inside##feel the rush inside##feel the beat collide##feel the beat collide##euphoria unfolds##as the night ignites##[chorus]##put your hands up high##feel the music fly##let the rhythm guide##dance until we die##[verse 2]##energy will flow##energy will flow##take a step to glow##take a step to glow##feel the rolling bass##in this cosmic space##[chorus]##put your hands up high##feel the music fly##let the rhythm guide##dance until we die##[bridge]##lose yourself tonight##under starlit skies##we're alive and free##in this ecstasy##[chorus]##put your hands up high##feel the music fly##let the rhythm guide##dance until we die;uc4;,180

Félicité Retrouvée;Hylst using AI;Opera;2025;western classical;;;;164;5,03 MB;E85D5834;29/04/2025;22/04/2025;;felicite_retrouvee.mp3;mp3;Selec AI;musique;chamber music,orchestral classical,western classical,mélodie grâcieuse et entrainante,flute traversière,,melodic ,lush,seasonal;graceful;ambient,moody,classical;;0;Stereo;;MPEG 1 Layer III;256;44100;CBR;ID3v1 ID3v2.3;;37740;Front Cover;image/jpeg;512;512;;ued rem;,220

French Elegance Jazz;Hylst using AI;Elegance;2025;jazz;;;;65;1,81 MB;CFEC43D8;29/04/2025;15/03/2025;;french_elegance_jazz.mp3;mp3;Selec AI;musique;elegant jazz,soft piano chords,warm upright bass,subtle brush drums,delicate violin accents,smooth saxophone,candlelit sophistication;fine,elegant;dinner,meeting;;0;Joint Stereo;;MPEG 1 Layer III;227;48000;VBR;ID3v1 ID3v2.3;;44160;Front Cover;image/jpeg;512;512;;smm;,200

Funky Sheet;Hylst using AI;Scifi Rpg Ambient;2025;ambient groove;;;;153;4,75 MB;9A93F063;29/04/2025;06/03/2025;;funky_sheet.mp3;mp3;Selec AI;musique;funky,city beats,groovy,song,jazzy,elegant;;;;1;Joint Stereo;;MPEG 1 Layer III;257;48000;VBR;ID3v1 ID3v2.3;;69669;Front Cover;image/jpeg;512;512;;umm;,170

Fury Of The North;Hylst using AI;Cinematic;2025;dynamic orchestral;;;;196;6,03 MB;7C7FB9CF;29/04/2025;22/04/2025;;fury_of_the_north.mp3;mp3;Selec AI;musique;dynamic orchestral,128 bpm,robust percussion,soaring horns,intense strings,evokes epic viking battles,ferocious and epic;action,cinema,divine;rpg,imagination;;0;Stereo;128;MPEG 1 Layer III;256;44100;CBR;ID3v1 ID3v2.3;;45366;Front Cover;image/jpeg;512;512;;ued rem;,240

